,unique_id,cnn_intrsctn_fkey,cnn_sgmt_fkey,case_id_pkey,tb_latitude,tb_longitude,geocode_source,geocode_location,collision_datetime,collision_date,collision_time,accident_year,month,day_of_week,time_cat,juris,officer_id,reporting_district,beat_number,primary_rd,secondary_rd,distance,direction,weather_1,weather_2,collision_severity,type_of_collision,mviw,ped_action,road_surface,road_cond_1,road_cond_2,lighting,control_device,intersection,vz_pcf_code,vz_pcf_group,vz_pcf_description,vz_pcf_link,number_killed,number_injured,street_view,dph_col_grp,dph_col_grp_description,party_at_fault,party1_type,party1_dir_of_travel,party1_move_pre_acc,party2_type,party2_dir_of_travel,party2_move_pre_acc,point,data_as_of,data_updated_at,data_loaded_at,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md
891,44233,27816000,,3935857,37.7741429851308,-122.490751706025,SFPD-CROSSROADS,CITY STREET,2008-11-04T17:19:00.000,2008-11-04T00:00:00.000,17:19:00,2008,November,Tuesday,2:01 pm to 6:00 pm,3801,1249,G,4B61,31ST AVE,CABRILLO ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,21802(a),"21802(a,b)",Violation of right-of-way - entering through highway,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21802,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7741429851308,-122.490751706025",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,East,Proceeding Straight,POINT (-122.49075 37.774143),2008-11-04T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:27.021,8.0,8.0,8.0,4.0,29.0
892,47569,24490000,,190429001,37.7830778542,-122.393618076,SFPD-INTERIM DB,CITY STREET,2019-06-14T17:29:00.000,2019-06-14T00:00:00.000,17:29:00,2019,June,Friday,2:01 pm to 6:00 pm,3801,,Southern,3B13D,02ND ST,BRYANT ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Broadside,Other Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Not Stated,Not Stated,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7830778542,-122.393618076",CC,Vehicle-Bicycle,,Bicyclist,South,Passing Other Vehicle,Other,South,Proceeding Straight,POINT (-122.393616 37.783077),2019-06-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:21.753,31.0,31.0,1.0,10.0,8.0
893,44987,27484000,,3024024,37.7825785379637,-122.472451060869,SFPD-CROSSROADS,CITY STREET,2007-01-18T09:19:00.000,2007-01-18T00:00:00.000,09:19:00,2007,January,Thursday,6:01 am to 10:00 am,3801,1054,,004,PARK PRESIDIO BLVD,CLEMENT ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7825785379637,-122.472451060869",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,POINT (-122.47245 37.782578),2007-01-18T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:30.631,5.0,5.0,8.0,4.0,29.0
894,57890,24036000,,220250746,37.7589617980328,-122.413599748728,SFPD-INTERIM DB,CITY STREET,2022-04-17T11:55:00.000,2022-04-17T00:00:00.000,11:55:00,2022,April,Sunday,10:01 am to 2:00 pm,3801,555,Mission,3D14A,20TH ST,TREAT AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Head-On,Pedestrian,Crossing in Crosswalk at Intersection,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,21950(a),"21950(a,c)",Driver or bicyclist to yield right-of-way at crosswalks,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21950,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.75896179803282,-122.41359974872796",BB,Vehicle-Pedestrian,1.0,Driver,West,Making Left Turn,Pedestrian,South,Proceeding Straight,POINT (-122.4136 37.75896),2022-04-21T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:17.982,53.0,53.0,3.0,2.0,20.0
895,55211,30739000,,210316320,37.7839914876,-122.408066546,SFPD-INTERIM DB,CITY STREET,2021-05-23T01:30:00.000,2021-05-23T00:00:00.000,01:30:00,2021,May,Sunday,10:01 pm to 2:00 am,3801,1240,Tenderloin,3J13E,MARKET ST,05TH ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7839914876,-122.408066546",FF,Bicycle Only,,Bicyclist,West,Proceeding Straight,,,,POINT (-122.408066 37.783993),2021-06-02T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:20.854,19.0,19.0,5.0,10.0,34.0
896,33009,26675000,10156000.0,6104515,37.7929841869416,-122.437574260008,SFPD-CROSSROADS,CITY STREET,2012-04-07T09:16:00.000,2012-04-07T00:00:00.000,09:16:00,2012,April,Saturday,6:01 am to 10:00 am,3801,191,RICHM,4B1G,PACIFIC AVE,PIERCE ST,131.0,East,Clear,Not Stated,Injury (Complaint of Pain),Sideswipe,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7929841869416,-122.437574260008",AA,Vehicle(s) Only Involved,,Driver,East,Proceeding Straight,Parked Vehicle,East,Parked,POINT (-122.43758 37.792984),2012-04-07T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:22.267,102.0,102.0,4.0,6.0,30.0
897,25358,24892000,,3049615,37.7857439898553,-122.405831011251,SFPD-CROSSROADS,CITY STREET,2007-02-26T08:00:00.000,2007-02-26T00:00:00.000,08:00:00,2007,February,Monday,6:01 am to 10:00 am,3801,1873,B,,04TH ST,MARKET ST,0.0,Not Stated,Cloudy,Not Stated,Injury (Complaint of Pain),Other,Other Object,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7857439898553,-122.405831011251",AA,Vehicle(s) Only Involved,1.0,Driver,East,Making Left Turn,,,,POINT (-122.40583 37.785744),2007-02-26T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:30.749,32.0,32.0,5.0,10.0,8.0
898,10645,24130000,,3898305,37.758698272665,-122.417964704914,SFPD-CROSSROADS,CITY STREET,2008-09-16T08:49:00.000,2008-09-16T00:00:00.000,08:49:00,2008,September,Tuesday,6:01 am to 10:00 am,3801,2226,MISSI,3D61K,20TH ST,CAPP ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Vehicle/Pedestrian,Pedestrian,"In Road, Including Shoulder",Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21950(b),21950(b),Pedestrian suddenly entering into vehicle path close enough to create an immediate hazard,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21950,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.758698272665,-122.417964704914",BB,Vehicle-Pedestrian,1.0,Pedestrian,North,Proceeding Straight,Driver,East,Proceeding Straight,POINT (-122.41796 37.758698),2008-09-16T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:26.983,53.0,53.0,3.0,2.0,20.0
899,58034,21135000,,220335401,37.748352847817,-122.40870631366,SFPD-INTERIM DB,CITY STREET,2022-05-22T19:04:00.000,2022-05-22T00:00:00.000,19:04:00,2022,May,Sunday,6:01 pm to 10:00 pm,3801,539,Mission,Mission 4,CESAR CHAVEZ ST,BRYANT ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Not Stated,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dusk - Dawn,Functioning,Intersection <= 20ft,21802(a),"21802(a,b)",Violation of right-of-way - entering through highway,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21802,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.74835284781701,-122.40870631365996",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,South,Making Left Turn,POINT (-122.40871 37.748352),2022-07-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:18.036,60.0,60.0,3.0,2.0,2.0
900,23922,24590000,,3011311,37.7850302847929,-122.400468484027,SFPD-CROSSROADS,CITY STREET,2007-01-15T02:10:00.000,2007-01-15T00:00:00.000,02:10:00,2007,January,Monday,2:01 am to 6:00 am,3801,1267,COB,,HOWARD ST,03RD ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Sideswipe,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,21453(a),"21453(a,c)",Red signal - driver or bicyclist responsibilities,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7850302847929,-122.400468484027",AA,Vehicle(s) Only Involved,,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.40047 37.78503),2007-01-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:30.498,32.0,32.0,1.0,10.0,8.0
901,21251,24459000,,151097338,37.7782510170772,-122.419883230578,SFPD-CROSSROADS,CITY STREET,2015-12-20T16:50:00.000,2015-12-20T00:00:00.000,16:50:00,2015,December,Sunday,2:01 pm to 6:00 pm,3801,2025,NORTHERN,3E12D,GROVE ST,VAN NESS AVE,0.0,Not Stated,Raining,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Wet,No Unusual Condition,Not Stated,Dark - No Street Lights,Functioning,Intersection <= 20ft,21950(a),"21950(a,c)",Driver or bicyclist to yield right-of-way at crosswalks,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21950,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7782510170772,-122.419883230578",BB,Vehicle-Pedestrian,1.0,Driver,East,Making Left Turn,Pedestrian,South,Not Stated,POINT (-122.41988 37.77825),2015-12-20T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:32.977,21.0,21.0,4.0,10.0,36.0
902,43843,27500000,6074201.0,5553634,37.7805343294029,-122.476531028791,SFPD-CROSSROADS,CITY STREET,2012-01-18T14:31:00.000,2012-01-18T00:00:00.000,14:31:00,2012,January,Wednesday,2:01 pm to 6:00 pm,3801,1154,,3G3C,GEARY BLVD,17TH AVE,103.0,West,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection Rear End <= 150ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7805343294029,-122.476531028791",AA,Vehicle(s) Only Involved,1.0,Driver,West,Proceeding Straight,Driver,West,Stopped In Road,POINT (-122.47653 37.780533),2012-01-18T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:14.960,5.0,5.0,8.0,4.0,29.0
903,41029,27357000,7291000.0,3843499,37.7637644653281,-122.472513650886,SFPD-CROSSROADS,CITY STREET,2008-07-21T09:05:00.000,2008-07-21T00:00:00.000,09:05:00,2008,July,Monday,6:01 am to 10:00 am,3801,1258,I,4B2E,IRVING ST,15TH AVE,80.0,East,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection Rear End <= 150ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7637644653281,-122.472513650886",AA,Vehicle(s) Only Involved,1.0,Driver,West,Proceeding Straight,Driver,West,Parking Maneuver,POINT (-122.47251 37.763763),2008-07-21T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:26.830,109.0,109.0,10.0,11.0,14.0
904,27757,24958000,12324000.0,2898459,37.7888128149918,-122.411844177731,SFPD-CROSSROADS,CITY STREET,2006-11-17T17:40:00.000,2006-11-17T00:00:00.000,17:40:00,2006,November,Friday,2:01 pm to 6:00 pm,3801,363,,3A11D,SUTTER ST,TAYLOR ST,12.0,East,Clear,Not Stated,Injury (Complaint of Pain),Sideswipe,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,21658(a),"21658(a,b)",Lane straddling or failure to use specified lanes,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21658,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7888128149918,-122.411844177731",AA,Vehicle(s) Only Involved,1.0,Driver,West,Changing Lanes,Driver,West,Stopped In Road,POINT (-122.41184 37.788815),2006-11-17T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:29.921,50.0,50.0,6.0,3.0,21.0
905,36512,22511000,2182101.0,151106503,37.7117267800539,-122.46520306262,SFPD-CROSSROADS,CITY STREET,2015-12-23T22:40:00.000,2015-12-23T00:00:00.000,22:40:00,2015,December,Wednesday,10:01 pm to 2:00 am,3801,144,TARAVAL,3116E,ALEMANY BLVD,VICTORIA ST,27.0,East,Raining,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Dark - Street Lights,,Intersection Rear End <= 150ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7117267800539,-122.46520306262",AA,Vehicle(s) Only Involved,1.0,Driver,West,Proceeding Straight,Driver,West,Stopped In Road,POINT (-122.4652 37.711727),2015-12-23T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:33.020,65.0,65.0,10.0,8.0,24.0
906,1786,21487000,,150932997,37.7169702217552,-122.443431268584,SFPD-CROSSROADS,CITY STREET,2015-10-25T13:52:00.000,2015-10-25T00:00:00.000,13:52:00,2015,October,Sunday,10:01 am to 2:00 pm,3801,1547,INGLESIDE,3H16C,NIAGARA AVE,ALEMANY BLVD,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,21800(a),21800(a-c),Violation of right-of-way or uncontrolled intersection,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21800,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7169702217552,-122.443431268584",AA,Vehicle(s) Only Involved,1.0,Driver,West,Proceeding Straight,Driver,South,Proceeding Straight,POINT (-122.44343 37.71697),2015-10-25T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:30.967,80.0,80.0,9.0,1.0,28.0
907,25754,30738000,,130279098,37.7876418487555,-122.403430799949,SFPD-CROSSROADS,CITY STREET,2013-04-05T19:24:00.000,2013-04-05T00:00:00.000,19:24:00,2013,April,Friday,6:01 pm to 10:00 pm,3801,2466,SOUTHERN,3B61,MARKET ST,03RD ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21456(b),"21456(a,b)",Pedestrian violation of walk or wait signals,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21456,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7876418487555,-122.403430799949",BB,Vehicle-Pedestrian,1.0,Pedestrian,North,Other,Driver,East,Proceeding Straight,POINT (-122.40343 37.787643),2013-04-05T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:23.525,32.0,32.0,6.0,3.0,8.0
908,22250,26030000,,140183859,37.7742766787505,-122.435940327923,SFPD-CROSSROADS,CITY STREET,2014-03-03T18:44:00.000,2014-03-03T00:00:00.000,18:44:00,2014,March,Monday,6:01 pm to 10:00 pm,3801,4298,PARK STATI,3F14D,SCOTT ST,FELL ST,0.0,Not Stated,Raining,Not Stated,Injury (Other Visible),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Wet,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,21950(a),"21950(a,c)",Driver or bicyclist to yield right-of-way at crosswalks,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21950,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7742766787505,-122.435940327923",BB,Vehicle-Pedestrian,1.0,Driver,West,Making Right Turn,Pedestrian,South,Proceeding Straight,POINT (-122.43594 37.774277),2014-03-03T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:27.365,23.0,23.0,4.0,11.0,9.0
909,30290,25208000,,150997612,37.7877566523916,-122.420116074798,SFPD-CROSSROADS,CITY STREET,2015-11-16T11:05:00.000,2015-11-16T00:00:00.000,11:05:00,2015,November,Monday,10:01 am to 2:00 pm,3801,2065,NORTHERN,3E13C,SUTTER ST,POLK ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21453(a),"21453(a,c)",Red signal - driver or bicyclist responsibilities,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7877566523916,-122.420116074798",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.42011 37.787758),2015-11-16T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:32.437,50.0,50.0,4.0,3.0,21.0
910,53487,24319000,,200533857,37.7800058685,-122.411933409,SFPD-INTERIM DB,CITY STREET,2020-09-04T20:26:00.000,2020-09-04T00:00:00.000,20:26:00,2020,September,Friday,6:01 pm to 10:00 pm,3801,6,Tenderloin,,STEVENSON ST,07TH ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,,Intersection <= 20ft,21650.1,21650.1,Bicycle to travel in same direction as vehicles,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21650.1,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7800058685,-122.411933409",CC,Vehicle-Bicycle,1.0,Bicyclist,South,Traveling Wrong Way,Driver,East,Stopped,POINT (-122.411934 37.780006),2020-09-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:16.570,32.0,32.0,5.0,10.0,34.0
911,4013,21742000,,2375524,37.7245877060261,-122.434870379622,UCB-TIMS,CITY STREET,2005-10-28T07:15:00.000,2005-10-28T00:00:00.000,07:15:00,2005,October,Friday,6:01 am to 10:00 am,9335,017964,,901,MISSION ST,NORTON ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21453(a),"21453(a,c)",Red signal - driver or bicyclist responsibilities,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7245877060261,-122.434870379622",AA,Vehicle(s) Only Involved,1.0,Driver,South,Changing Lanes,Driver,East,Proceeding Straight,POINT (-122.43487 37.724586),2005-10-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:31.853,90.0,90.0,9.0,1.0,7.0
912,27062,54151000,12553201.0,140249893,37.7943388249276,-122.392987459988,SFPD-CROSSROADS,CITY STREET,2014-03-25T06:30:00.000,2014-03-25T00:00:00.000,06:30:00,2014,March,Tuesday,6:01 am to 10:00 am,3801,2118,SOUTHERN,B1,THE EMBARCADERO,MISSION ST,250.0,North,Cloudy,Not Stated,Injury (Severe),Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,,Midblock > 20ft,21663,21663,Operating vehicle or bicycle on sidewalk prohibited,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21663,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7943388249276,-122.392987459988",CC,Vehicle-Bicycle,1.0,Bicyclist,South,Proceeding Straight,Driver,North,Making Right Turn,POINT (-122.39299 37.79434),2014-03-25T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:14.718,108.0,108.0,6.0,3.0,8.0
913,16772,24434000,,2892826,37.7786578558534,-122.416580343569,SFPD-CROSSROADS,CITY STREET,2006-11-05T12:54:00.000,2006-11-05T00:00:00.000,12:54:00,2006,November,Sunday,10:01 am to 2:00 pm,3801,111,COE,4B11,LARKIN ST,GROVE ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Sideswipe,Motor Vehicle on Other Roadway,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21801(a),"21801(a,b)",Violation of right-of-way - left turn,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21801,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7786578558534,-122.416580343569",AA,Vehicle(s) Only Involved,1.0,Driver,North,Making Left Turn,Driver,North,Proceeding Straight,POINT (-122.41658 37.778656),2006-11-05T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:29.841,21.0,21.0,5.0,10.0,36.0
914,9727,23781000,,2019994,37.7659004009909,-122.405585295072,SFPD-CROSSROADS,CITY STREET,2005-04-21T23:00:00.000,2005-04-21T00:00:00.000,23:00:00,2005,April,Thursday,10:01 pm to 2:00 am,3801,000973,,006,16TH ST,SAN BRUNO AVE,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,22450(a),22450(a),Failure to stop at STOP sign,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22450,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7659004009909,-122.405585295072",AA,Vehicle(s) Only Involved,1.0,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.40559 37.7659),2005-04-21T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:23.905,54.0,54.0,3.0,9.0,20.0
915,52522,26547000,,200022565,37.795737109,-122.423413055,SFPD-INTERIM DB,CITY STREET,2020-01-09T20:56:00.000,2020-01-09T00:00:00.000,20:56:00,2020,January,Thursday,6:01 pm to 10:00 pm,3801,54,Northern,3E16D,VAN NESS AVE,BROADWAY,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Broadside,Other Motor Vehicle,No Pedestrian Involved,Not Stated,Construction or Repair Zone,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,21453(a),"21453(a,c)",Red signal - driver or bicyclist responsibilities,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.795737109,-122.423413055",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,South,Making Left Turn,POINT (-122.423416 37.79574),2020-01-16T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:18.006,102.0,102.0,4.0,6.0,32.0
916,6534,33729000,2479101.0,3708185,37.7494046113629,-122.403018849071,SFPD-CROSSROADS,CITY STREET,2008-03-13T11:25:00.000,2008-03-13T00:00:00.000,11:25:00,2008,March,Thursday,10:01 am to 2:00 pm,3801,671,MISSI,4B1A,CESAR CHAVEZ ST,VERMONT ST,7.0,East,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7494046113629,-122.403018849071",AA,Vehicle(s) Only Involved,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,POINT (-122.403015 37.749405),2008-03-13T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:13.540,54.0,54.0,2.0,9.0,1.0
917,10198,24335000,,151084313,37.7669370564724,-122.41546212789,SFPD-CROSSROADS,CITY STREET,2015-12-16T09:33:00.000,2015-12-16T00:00:00.000,09:33:00,2015,December,Wednesday,6:01 am to 10:00 am,3801,2173,MISSION,,FOLSOM ST,15TH ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,21453(a),"21453(a,c)",Red signal - driver or bicyclist responsibilities,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7669370564724,-122.41546212789",AA,Vehicle(s) Only Involved,1.0,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.41546 37.766937),2015-12-16T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:30:32.898,53.0,53.0,3.0,2.0,20.0
